institution_code,catalog_number,recorded_by,year,month,decimal_latitude,decimal_longitude,location,species,generic_name,specific_name,day,.val,.equ,.zer,.cap,.cen,.sea,.otl,.gbf,.inst,.summary
NHMUK,NHMUK016119860,NA,NA,NA,-35.905606,175.114431,Mokohinau,Anagotus rugosus,Anagotus,rugosus,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
NHMUK,NHMUK016119863,NA,1916,9,-40.67069,173.9983,Stephens Isd.,Anagotus stephenensis,Anagotus,stephenensis,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
NHMUK,NHMUK016119864,NA,1916,9,-40.67069,173.9983,Stephens Isd.,Anagotus stephenensis,Anagotus,stephenensis,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
NHMUK,NHMUK016119865,NA,1916,9,-40.67069,173.9983,Stephens Isd.,Anagotus rugosus,Anagotus,rugosus,17,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
NHMUK,NHMUK016119866,NA,1916,9,-40.67069,173.9983,Stephens Isd.,Anagotus rugosus,Anagotus,rugosus,17,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
NHMUK,NHMUK016119885,Seymour,NA,NA,-46.122392,166.673412,Te Oneroa.,Anagotus helmsi,Anagotus,helmsi,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
NHMUK,NHMUK016119919,Helms,1881,1,-42.46757,171.221151,"Greymouth, // New Zealand",Anagotus helmsi,Anagotus,helmsi,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
NHMUK,NHMUK016119941,A.C. O'Connor,1916,9,-40.67069,173.9983,Stephens Is.,Anagotus stephenensis,Anagotus,stephenensis,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
NHMUK,NHMUK016119943,Fide Sandager,NA,NA,-41.113923,174.432678,"New Zealand, The Brothers",Anagotus rugosus,Anagotus,rugosus,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
CMNZ,568091,Peter Johns,1990,6,-41.0245,173.88959,"Maud Island Malborough sound, SD, stones in pasture",Anagotus gourlayi,Anagotus,gourlayi,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001177,J.W. Early,1991,2,46.92535,167.76427,"Mason Bay, Duck Creek",Anagotus indet.,Anagotus,indet.,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001176,R.M. Emberson,1974,12,-47.18938,167.78308,Inner Brothers [formerly Sister] Island,Anagotus indet.,Anagotus,indet.,13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001188,R.M. Emberson,1974,12,-47.18938,167.78308,Inner Brothers [formerly Sister] Island,Anagotus indet.,Anagotus,indet.,13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001175,R.M. Emberson,1974,12,-47.18938,167.78308,Inner Brothers [formerly Sister] Island,Anagotus indet.,Anagotus,indet.,13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001174,R.M. Emberson,1974,12,-47.18938,167.78308,Inner Brothers [formerly Sister] Island,Anagotus indet.,Anagotus,indet.,13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001173,R.M. Emberson,1974,12,-47.18938,167.78308,Inner Brothers [formerly Sister] Island,Anagotus indet.,Anagotus,indet.,13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001172,R.M. Emberson,1974,12,-47.18938,167.78308,Inner Brothers [formerly Sister] Island,Anagotus indet.,Anagotus,indet.,13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001171,R.M. Emberson,1974,12,-47.18938,167.78308,Inner Brothers [formerly Sister] Island,Anagotus indet.,Anagotus,indet.,13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001366,"F.J. Brook, P. Aderson",1997,11,-34.17589,172.072,"Three Kings Islands, South West Island",Anagotus fairburni,Anagotus,fairburni,29,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001367,"F.J. Brook, P. Aderson",1997,11,-34.17589,172.072,"Three Kings Islands, South West Island",Anagotus fairburni,Anagotus,fairburni,29,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001368,"F.J. Brook, P. Aderson",1997,11,-34.17589,172.072,"Three Kings Islands, South West Island",Anagotus fairburni,Anagotus,fairburni,29,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001369,M.J. Thorsen,1999,4,-34.16321,172.14301,"Three Kings Islands, Great Island, Tasman Stream mouth",Anagotus fairburni,Anagotus,fairburni,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001290,G.M. Wragg,1982,11,-35.47348,174.73669,"Poor Knights Island, Aorangi, Urupa Point",Anagotus turbotti,Anagotus,turbotti,20,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001273,G.R. Champness,1983,1,-42.10128,171.34,"Bullock Creek, Punakaiki Scenic Reserve",Anagotus helmsi,Anagotus,helmsi,13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001271,G.R. Champness,1985,1,-42.10785,171.3401,"Pororari River, Punakaiki",Anagotus helmsi,Anagotus,helmsi,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001289,G.R. Champness,1985,2,-42.10785,171.3401,"Pororari River, Punakaiki",Anagotus helmsi,Anagotus,helmsi,18,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001300,G.R. Champness,1985,2,-42.10785,171.3401,"Pororari River, Punakaiki",Anagotus helmsi,Anagotus,helmsi,18,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001310,G.R. Champness,1984,10,-42.10785,171.3401,"Pororari River, Punakaiki",Anagotus helmsi,Anagotus,helmsi,28,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001299,G.R. Champness,1984,8,-42.10785,171.3401,"Pororari River, Punakaiki",Anagotus helmsi,Anagotus,helmsi,19,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001320,G.R. Champness,1984,6,-42.10785,171.3401,"Pororari River, Punakaiki",Anagotus helmsi,Anagotus,helmsi,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001298,A.B. Miller,1982,4,43.3782,170.16737,"Westland National Park, adjacent Canavans Knob",Anagotus helmsi,Anagotus,helmsi,12,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001308,A.B. Miller,1982,3,43.3782,170.16737,"Westland National Park, adjacent Canavans Knob",Anagotus helmsi,Anagotus,helmsi,28,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001287,A.B. Miller,1982,3,43.3782,170.16737,"Westland National Park, adjacent Canavans Knob",Anagotus helmsi,Anagotus,helmsi,28,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001286,A.B. Miller,1982,3,43.3782,170.16737,"Westland National Park, adjacent Canavans Knob",Anagotus helmsi,Anagotus,helmsi,28,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001272,G.R. Champness,1984,11,-42.10785,171.3401,"Pororari River, Punakaiki",Anagotus helmsi,Anagotus,helmsi,17,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001307,M.H. Bowie,1995,4,-41.02318,173.89178,"Maud Island, Main Bush",Anagotus rugosus,Anagotus,rugosus,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001316,M.H. Bowie,1995,4,-41.02318,173.89178,"Maud Island, Main Bush",Anagotus rugosus,Anagotus,rugosus,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001315,M.H. Bowie,1995,4,-41.02318,173.89178,"Maud Island, Main Bush",Anagotus rugosus,Anagotus,rugosus,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001314,M.H. Bowie,1995,4,-41.02318,173.89178,"Maud Island, Main Bush",Anagotus rugosus,Anagotus,rugosus,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001313,M.H. Bowie,1995,4,-41.02318,173.89178,"Maud Island, Main Bush",Anagotus rugosus,Anagotus,rugosus,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001312,M.H. Bowie,1995,4,-41.02318,173.89178,"Maud Island, Main Bush",Anagotus rugosus,Anagotus,rugosus,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001306,J.W.M. Marris,1995,2,-40.92109,173.76205,"South Stack, Paddock Rocks",Anagotus rugosus,Anagotus,rugosus,16,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001305,J.W.M. Marris,1995,2,-40.92109,173.76205,"South Stack, Paddock Rocks",Anagotus rugosus,Anagotus,rugosus,16,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001296,J.W.M. Marris,1995,2,-40.92109,173.76205,"South Stack, Paddock Rocks",Anagotus rugosus,Anagotus,rugosus,16,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001295,J.W.M. Marris,1995,2,-40.92109,173.76205,"South Stack, Paddock Rocks",Anagotus rugosus,Anagotus,rugosus,16,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001282,B.W. Thomas,1995,2,-40.92109,173.76205,"South Stack, Paddock Rocks",Anagotus rugosus,Anagotus,rugosus,16,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001303,M.H. Bowie,1995,4,-41.02318,173.89178,"Maud Island, Main Bush",Anagotus rugosus,Anagotus,rugosus,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001294,M.H. Bowie,1995,4,-41.02318,173.89178,"Maud Island, Main Bush",Anagotus rugosus,Anagotus,rugosus,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001293,J.W.M. Marris,1995,2,-40.83812,173.99915,"Trio Islands, Middle Trio Island (Kuru Pongi)",Anagotus rugosus,Anagotus,rugosus,13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001302,M.H. Bowie,1988,2,-40.89317,174.1055,Outer Chetwode Island (Te Kakaho),Anagotus rugosus,Anagotus,rugosus,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001311,M.H. Bowie,1988,2,-40.89317,174.1055,Outer Chetwode Island (Te Kakaho),Anagotus rugosus,Anagotus,rugosus,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001301,M.H. Bowie,1988,2,-40.89317,174.1055,Outer Chetwode Island (Te Kakaho),Anagotus rugosus,Anagotus,rugosus,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001304,M.H. Bowie,1988,2,-40.89317,174.1055,Outer Chetwode Island (Te Kakaho),Anagotus rugosus,Anagotus,rugosus,12,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001283,M.H. Bowie,1988,2,-40.89317,174.1055,Outer Chetwode Island (Te Kakaho),Anagotus rugosus,Anagotus,rugosus,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001292,M.H. Bowie,1988,2,-40.89317,174.1055,Outer Chetwode Island (Te Kakaho),Anagotus rugosus,Anagotus,rugosus,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001291,J.W.M. Marris,1994,11,-40.90681,174.09148,"Chetwode Islands, The Haystack",Anagotus rugosus,Anagotus,rugosus,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001281,J.W.M. Marris,1995,4,-41.02318,173.89178,"Maud Island, Main Bush",Anagotus rugosus,Anagotus,rugosus,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001330,J.W.M. Marris,1995,2,-40.88179,174.14097,Sentinel Rock,Anagotus rugosus,Anagotus,rugosus,14,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001329,S.M. Pawson,2002,3,-40.67063,173.9958,Stephens Island,Anagotus rugosus,Anagotus,rugosus,13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001328,S.M. Pawson,2002,3,-40.67063,173.9958,Stephens Island,Anagotus rugosus,Anagotus,rugosus,13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001327,S.M. Pawson,2002,3,-40.67063,173.9958,Stephens Island,Anagotus rugosus,Anagotus,rugosus,13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001364,J.W.M. Marris,1993,2,-41.10291,174.44157,North Brother Island,Anagotus rugosus,Anagotus,rugosus,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001373,J.W.M. Marris,1993,2,-41.10291,174.44157,North Brother Island,Anagotus rugosus,Anagotus,rugosus,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001365,J.W.M. Marris,1993,2,-41.10291,174.44157,North Brother Island,Anagotus rugosus,Anagotus,rugosus,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001372,J.W.M. Marris,1993,2,-41.10291,174.44157,North Brother Island,Anagotus rugosus,Anagotus,rugosus,8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001361,J.W.M. Marris,1993,2,-41.10291,174.44157,North Brother Island,Anagotus rugosus,Anagotus,rugosus,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001371,J.W.M. Marris,1993,2,-41.10291,174.44157,North Brother Island,Anagotus rugosus,Anagotus,rugosus,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001362,J.W.M. Marris,1993,11,-41.10291,174.44157,North Brother Island,Anagotus rugosus,Anagotus,rugosus,20,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
LUNZ,LUNZ00001363,G.W. Gibbs,1993,11,-41.10291,174.44157,North Brother Island,Anagotus rugosus,Anagotus,rugosus,20,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,PRN & BWT,1991,3,-45.57777,166.63752,Breaksea Sound,Anagotus species_m,Anagotus,species_m,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,Mike Meads,1993,4,-45.57777,166.63752,"Breaksea Sound, Breaksea Island",Anagotus species_m,Anagotus,species_m,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,Mike Meads,1993,4,-45.57777,166.63752,"Breaksea Sound, Breaksea Island",Anagotus species_m,Anagotus,species_m,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,Mike Meads,1993,4,-45.57777,166.63752,"Breaksea Sound, Breaksea Island",Anagotus species_m,Anagotus,species_m,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,Mike Meads,1993,4,-45.57777,166.63752,"Breaksea Sound, Breaksea Island",Anagotus species_m,Anagotus,species_m,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,Mike Meads,1993,4,-45.592619,166.636752,"Breaksea Sound, Wairaki Island",Anagotus species_m,Anagotus,species_m,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,Mike Meads,1993,4,-45.592619,166.636752,"Breaksea Sound, Wairaki Island",Anagotus species_m,Anagotus,species_m,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,Mike Meads,1993,4,-45.592619,166.636752,"Breaksea Sound, Wairaki Island",Anagotus NA,Anagotus,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,BW Thomas,1987,3,-45.600888,166.658993,"Breaksea Ils Group, Outer Gilbert #1",Anagotus NA,Anagotus,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,T. Gaston,1990,10,-41.102994,174.441653,N. Brother I.,Anagotus graniger,Anagotus,graniger,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,Alan Tennyson,1996,5,-40.67069,173.9983,Stephens Island,Anagotus graniger,Anagotus,graniger,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,Alan Tennyson,1995,1,-41.0245,173.88959,Maud Island,Anagotus graniger,Anagotus,graniger,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,Mike Meads,1992,3,-41.0245,173.88959,"Marlborough Sounds, Maud Island",Anagotus graniger,Anagotus,graniger,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,Mike Meads,1992,3,-41.0245,173.88959,"Marlborough Sounds, Maud Island",Anagotus graniger,Anagotus,graniger,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,Mike Meads,1992,3,-41.0245,173.88959,"Marlborough Sounds, Maud Island",Anagotus graniger,Anagotus,graniger,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,MJ Meads,1976,4,-40.67069,173.9983,"Cook Strait, Stephens Island",Anagotus graniger,Anagotus,graniger,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,Alan Tennyson,1995,1,-41.0245,173.88959,Maud Island,Anagotus oconnori,Anagotus,oconnori,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,S. Baiyle,1964,11,-35.478652,174.742441,"Poor Knights Islands, Aorangi, Crater Bay",Anagotus fairburni,Anagotus,fairburni,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,MJ Meads,1976,9,-40.8961,174.08309,"Cook Strait, Outer Chetwode Island",Anagotus NA,Anagotus,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,MJ Meads,1989,4,-45.592619,166.636752,"Breaksea Sound, Wairaki Island",Anagotus fairburni,Anagotus,fairburni,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,Mike Meads,1992,4,-45.592619,166.636752,"Breaksea Sound, Wairaki Island",Anagotus species_m,Anagotus,species_m,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,NA,Mike Meads,1992,4,-45.592619,166.636752,"Breaksea Sound, Wairaki Island",Anagotus species_m,Anagotus,species_m,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,AI.047212,"Hudson, George",1926,1,-40.67069,173.9983,"South Island, Marlborough, Stephens Island, Cook Strait",Anagotus helmsi,Anagotus,helmsi,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
MONZ,AI.047228,"Howes, George",1920,2,-40.67069,173.9983,"South Island, Marlborough, Stephens Island, Cook Strait",Anagotus latirostris,Anagotus,latirostris,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
